,ID,Gene,BC0,BC0-fun,BC1,BC1-fun,BC2,BC2-fun,BC3,BC3-fun,BC4,BC4-fun,PromIde,PromSeg,GeneIde,GeneSeg
742,BC-3.1.2.3,ada,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,3.49,0.174545455,4.48,0.224413146
743,BC-1.5.3.9,ribA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.3,"cofactors, small molecule carriers",BC-1.5.3.9,riboflavin,NaN,None,1.16,0.08894878699999999,1.23,0.076142132
744,BC-2.3.8,rpsU,BC-2,information transfer,BC-2.3,protein related,BC-2.3.8,ribosomal proteins,NaN,None,NaN,None,0.03,0.002257336,0.12,0.009259259
745,BC-2.3.8,rpsM,BC-2,information transfer,BC-2.3,protein related,BC-2.3.8,ribosomal proteins,NaN,None,NaN,None,0.07,0.005747126,0.06,0.011204482
746,BC-2.3.8,rpsF,BC-2,information transfer,BC-2.3,protein related,BC-2.3.8,ribosomal proteins,NaN,None,NaN,None,3.82,0.14177693800000002,0.39,0.042929293
747,BC-2.3.8,rplU,BC-2,information transfer,BC-2.3,protein related,BC-2.3.8,ribosomal proteins,NaN,None,NaN,None,0.34,0.017391304,0.14,0.012820513
748,BC-6.6,ssrA,BC-6,cell structure,BC-6.6,ribosomes,NaN,None,NaN,None,NaN,None,4.25,0.20143884899999998,0.16,0.011019283999999999
749,BC-6.6,rpsU,BC-6,cell structure,BC-6.6,ribosomes,NaN,None,NaN,None,NaN,None,0.03,0.002257336,0.12,0.009259259
750,BC-6.6,rpsM,BC-6,cell structure,BC-6.6,ribosomes,NaN,None,NaN,None,NaN,None,0.07,0.005747126,0.06,0.011204482
751,BC-6.6,rpsF,BC-6,cell structure,BC-6.6,ribosomes,NaN,None,NaN,None,NaN,None,3.82,0.14177693800000002,0.39,0.042929293
752,BC-6.6,rplU,BC-6,cell structure,BC-6.6,ribosomes,NaN,None,NaN,None,NaN,None,0.34,0.017391304,0.14,0.012820513
753,BC-6.6,rimP,BC-6,cell structure,BC-6.6,ribosomes,NaN,None,NaN,None,NaN,None,0.18,0.022058823999999998,0.35,0.022075055
754,BC-1.2.1,rne,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.1,RNA,NaN,None,NaN,None,1.19,0.07523511,0.33,0.031152647999999998
755,BC-1.2.1,rnc,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.1,RNA,NaN,None,NaN,None,1.71,0.113924051,1.54,0.086637298
756,BC-1.2.1,rnb,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.1,RNA,NaN,None,NaN,None,0.71,0.06319702599999999,1.68,0.11524547800000001
757,BC-2.2.4,ssrA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,4.25,0.20143884899999998,0.16,0.011019283999999999
758,BC-2.2.4,rraB,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,1.38,0.107438017,1.92,0.119904077
759,BC-2.2.4,rne,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,1.19,0.07523511,0.33,0.031152647999999998
760,BC-2.2.4,rnc,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,1.71,0.113924051,1.54,0.086637298
761,BC-2.2.4,rnb,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,0.71,0.06319702599999999,1.68,0.11524547800000001
762,BC-2.2.4,hfq,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,0.32,0.031358885,0.42,0.022653722
763,BC-2.2.4,csrB,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,2.2,0.145631068,0.75,0.062330622999999995
764,BC-2.2.4,csrA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.4,RNA degradation,NaN,None,NaN,None,0.38,0.027522936,0.0,0.0
765,BC-2.2.3,rlmE,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.3,RNA modification,NaN,None,NaN,None,0.27,0.012195122,0.58,0.041269841
766,BC-2.2.3,pcnB,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.3,RNA modification,NaN,None,NaN,None,1.09,0.057471264,2.63,0.12446351900000001
767,BC-2.2.3,mnmG,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.3,RNA modification,NaN,None,NaN,None,1.06,0.09827586199999999,1.91,0.113227513
768,BC-2.2.3,dusB,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.3,RNA modification,NaN,None,NaN,None,2.45,0.120754717,0.37,0.031055901
769,BC-2.2,ryfD,BC-2,information transfer,BC-2.2,RNA related,NaN,None,NaN,None,NaN,None,0.36,0.034825871,0.0,0.0
770,BC-2.2,rybA,BC-2,information transfer,BC-2.2,RNA related,NaN,None,NaN,None,NaN,None,0.75,0.059375,1.62,0.10588235300000001
771,BC-1.5.1.11,serC,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.11,serine,NaN,None,2.03,0.1325,2.73,0.133149679
772,BC-1.5.1.11,serA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.11,serine,NaN,None,2.59,0.16702820000000002,1.83,0.12003244099999999
773,BC-3.1.2.1,rsd,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.1,"sigma factors, anti-sigmafactors",NaN,None,0.63,0.050675675999999996,1.67,0.09433962300000001
774,BC-3.1.2.1,rpoH,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.1,"sigma factors, anti-sigmafactors",NaN,None,0.93,0.062780269,1.78,0.087719298
775,BC-3.1.2.1,rpoE,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.1,"sigma factors, anti-sigmafactors",NaN,None,2.27,0.12691466099999998,0.25,0.019230768999999998
776,BC-5.8,uvrD,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,0.51,0.045614035,3.41,0.151641239
777,BC-5.8,uvrB,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,3.22,0.20641025600000001,3.36,0.164688427
778,BC-5.8,uvrA,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,0.9,0.067982456,3.19,0.140984768
779,BC-5.8,sulA,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,1.2,0.104761905,1.73,0.13529411800000002
780,BC-5.8,ssb,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,0.9,0.067982456,1.66,0.096834264
781,BC-5.8,recA,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,0.81,0.060498221,1.36,0.09039548
782,BC-5.8,lexA,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,1.11,0.054662379000000004,0.99,0.072249589
783,BC-5.8,dinI,BC-5,cell processes,BC-5.8,SOS response,NaN,None,NaN,None,NaN,None,1.85,0.137681159,1.65,0.12601626
784,BC-5.5.3,dps,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.3,starvation,NaN,None,NaN,None,2.49,0.14940239,1.41,0.097222222
785,BC-5.5.3,dksA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.3,starvation,NaN,None,NaN,None,0.99,0.047493404,0.39,0.030701753999999998
786,BC-5.5.3,cstA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.3,starvation,NaN,None,NaN,None,2.7,0.136125654,2.97,0.140550807
787,BC-3.3.3,rsd,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.3,stimulon,NaN,None,NaN,None,0.63,0.050675675999999996,1.67,0.09433962300000001
788,BC-3.3.3,rpoH,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.3,stimulon,NaN,None,NaN,None,0.93,0.062780269,1.78,0.087719298
789,BC-3.3.3,rpoE,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.3,stimulon,NaN,None,NaN,None,2.27,0.12691466099999998,0.25,0.019230768999999998
790,BC-1.7.10,manA,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.10,"sugar nucleotide biosynthesis, conversions",NaN,None,NaN,None,0.59,0.0575,2.47,0.139455782
791,BC-1.8.2,sufA,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.2,sulfur metabolism,NaN,None,NaN,None,2.27,0.143396226,2.18,0.116531165
792,BC-1.8.2,cysJ,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.2,sulfur metabolism,NaN,None,NaN,None,1.88,0.116054159,3.5,0.181666667
793,BC-1.8.2,cysD,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.2,sulfur metabolism,NaN,None,NaN,None,1.04,0.099118943,1.99,0.123212321
794,BC-1.8.2,cbl,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.2,sulfur metabolism,NaN,None,NaN,None,1.9,0.181518152,2.18,0.177707676
795,BC-6.3,waaA,BC-6,cell structure,BC-6.3,"surface antigens (ECA, O antigen of LPS)",NaN,None,NaN,None,NaN,None,5.36,0.275757576,2.42,0.135367762
796,BC-6.3,rcsA,BC-6,cell structure,BC-6.3,"surface antigens (ECA, O antigen of LPS)",NaN,None,NaN,None,NaN,None,1.79,0.10483871,1.06,0.056089744000000004
797,BC-6.3,galE,BC-6,cell structure,BC-6.3,"surface antigens (ECA, O antigen of LPS)",NaN,None,NaN,None,NaN,None,3.66,0.17456896600000002,1.58,0.085545723
798,BC-6.3,dsrA,BC-6,cell structure,BC-6.3,"surface antigens (ECA, O antigen of LPS)",NaN,None,NaN,None,NaN,None,3.18,0.194029851,0.6,0.056818182
799,BC-1.3.4,sdhC,BC-1,metabolism,BC-1.3,"energy metabolism, carbon",BC-1.3.4,TCA cycle,NaN,None,NaN,None,0.78,0.05360134,0.6,0.046153846
800,BC-1.3.4,mdh,BC-1,metabolism,BC-1.3,"energy metabolism, carbon",BC-1.3.4,TCA cycle,NaN,None,NaN,None,0.75,0.061320755,1.64,0.091586794
801,BC-1.3.4,icdA,BC-1,metabolism,BC-1.3,"energy metabolism, carbon",BC-1.3.4,TCA cycle,NaN,None,NaN,None,0.59,0.047493404,2.35,0.110311751
802,BC-1.3.4,acnB,BC-1,metabolism,BC-1.3,"energy metabolism, carbon",BC-1.3.4,TCA cycle,NaN,None,NaN,None,1.04,0.06571936099999999,2.77,0.127790608
803,BC-5.5.2,ybeD,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.2,temperature extremes,NaN,None,NaN,None,1.02,0.064102564,0.47,0.026515152
804,BC-5.5.2,rpoH,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.2,temperature extremes,NaN,None,NaN,None,0.93,0.062780269,1.78,0.087719298
805,BC-5.5.2,rpoE,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.2,temperature extremes,NaN,None,NaN,None,2.27,0.12691466099999998,0.25,0.019230768999999998
806,BC-5.5.2,ppiD,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.2,temperature extremes,NaN,None,NaN,None,0.8,0.055979644,1.82,0.10416666699999999
807,BC-5.5.2,clpP,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.2,temperature extremes,NaN,None,NaN,None,0.53,0.035714286,1.12,0.056089744000000004
808,BC-5.5.2,typA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.2,temperature extremes,NaN,None,NaN,None,0.85,0.034843206,0.93,0.060307018
809,BC-4.3.A.2,atpI,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.A,Pyrophosphate Bond (ATP; GTP; P2) Hydrolysis-driven Active Transporters,BC-4.3.A.2,"The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Su",NaN,None,1.08,0.063569682,0.31,0.036745407
810,BC-4.3.A.3,zntA,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.A,Pyrophosphate Bond (ATP; GTP; P2) Hydrolysis-driven Active Transporters,BC-4.3.A.3,The P-type ATPase (P-ATPase) Superfamily,NaN,None,2.41,0.098181818,4.12,0.183719873
811,BC-4.3.A.3,mgtA,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.A,Pyrophosphate Bond (ATP; GTP; P2) Hydrolysis-driven Active Transporters,BC-4.3.A.3,The P-type ATPase (P-ATPase) Superfamily,NaN,None,1.51,0.098445596,0.13,0.037037037
812,BC-4.3.A.3,kdpF,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.A,Pyrophosphate Bond (ATP; GTP; P2) Hydrolysis-driven Active Transporters,BC-4.3.A.3,The P-type ATPase (P-ATPase) Superfamily,NaN,None,1.49,0.096899225,1.16,0.04444444400000001
813,BC-4.3.A.5,secG,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.A,Pyrophosphate Bond (ATP; GTP; P2) Hydrolysis-driven Active Transporters,BC-4.3.A.5,The Type II (General) Secretory Pathway (IISP) Family,NaN,None,1.46,0.10722610699999999,1.59,0.087087087
814,BC-1.6.15.2,trxC,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.15,large molecule carriers,BC-1.6.15.2,"thioredoxin, glutaredoxin",NaN,None,0.82,0.06127451,1.46,0.104761905
815,BC-1.6.15.2,trxA,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.15,large molecule carriers,BC-1.6.15.2,"thioredoxin, glutaredoxin",NaN,None,0.22,0.024096386,0.8,0.051515152
816,BC-1.7.30,metB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.30,threonine catabolism,NaN,None,NaN,None,2.35,0.09205020900000001,2.09,0.108527132
817,BC-2.2.2,yneJ,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,3.76,0.17549668899999998,3.28,0.16553288
818,BC-2.2.2,yebK,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.82,0.055658627,1.9,0.118390805
819,BC-2.2.2,uvrY,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.85,0.110441767,1.16,0.08828006099999999
820,BC-2.2.2,tyrR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.09,0.091690544,3.24,0.177042802
821,BC-2.2.2,trpR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.14,0.091216216,1.8,0.100917431
822,BC-2.2.2,treR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.51,0.098445596,2.54,0.143459916
823,BC-2.2.2,torR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.68,0.099697885,2.59,0.138528139
824,BC-2.2.2,topA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.5,0.04130809,1.96,0.107005389
825,BC-2.2.2,soxS,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.13,0.06271777,2.33,0.12345679
826,BC-2.2.2,soxR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.13,0.06271777,2.71,0.135483871
827,BC-2.2.2,sdiA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.44,0.120689655,2.17,0.149377593
828,BC-2.2.2,rsd,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.63,0.050675675999999996,1.67,0.09433962300000001
829,BC-2.2.2,rpoZ,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.29,0.0234375,0.22,0.018115942
830,BC-2.2.2,rpoH,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.93,0.062780269,1.78,0.087719298
831,BC-2.2.2,rpoE,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.27,0.12691466099999998,0.25,0.019230768999999998
832,BC-2.2.2,rhaS,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.95,0.141104294,2.72,0.186379928
833,BC-2.2.2,rcsA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.79,0.10483871,1.06,0.056089744000000004
834,BC-2.2.2,hepA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.73,0.06284153,2.27,0.12039903699999999
835,BC-2.2.2,qseB,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.94,0.124645892,2.66,0.17121212100000002
836,BC-2.2.2,putA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.93,0.058139535,2.97,0.152409791
837,BC-2.2.2,purR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.94,0.066,1.86,0.10331384
838,BC-2.2.2,pspF,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.05,0.070652174,2.93,0.16359918199999998
839,BC-2.2.2,pepA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.12,0.014957265,2.92,0.140873016
840,BC-2.2.2,oxyR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.23,0.06397306400000001,2.05,0.114379085
841,BC-2.2.2,ompR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.72,0.04428904400000001,2.25,0.093055556
842,BC-2.2.2,mprA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.56,0.047945205,0.7,0.04519774
843,BC-2.2.2,mlrA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.7,0.088992974,1.94,0.154054054
844,BC-2.2.2,mlc,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.7,0.11904761900000001,2.65,0.152334152
845,BC-2.2.2,metJ,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.35,0.09205020900000001,0.76,0.040880503
846,BC-2.2.2,melR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,5.39,0.258264463,1.62,0.108910891
847,BC-2.2.2,malT,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.64,0.166060606,2.66,0.151515152
848,BC-2.2.2,malI,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.74,0.074468085,2.74,0.16909621
849,BC-2.2.2,lrp,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.63,0.060160427999999995,0.67,0.036363636
850,BC-2.2.2,lexA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.11,0.054662379000000004,0.99,0.072249589
851,BC-2.2.2,leuO,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,3.68,0.18192219699999998,2.54,0.13836478
852,BC-2.2.2,ilvY,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.62,0.148148148,6.07,0.220357942
853,BC-2.2.2,ihfB,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.12,0.013850416,0.32,0.01754386
854,BC-2.2.2,hns,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.42,0.10408921900000001,0.78,0.065217391
855,BC-2.2.2,greA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.82,0.057777777999999995,0.92,0.067085954
856,BC-2.2.2,glcC,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.37,0.086092715,1.71,0.116339869
857,BC-2.2.2,gcvR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.55,0.034482759,1.32,0.09075043599999999
858,BC-2.2.2,gcvA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.6,0.036363636,1.76,0.10348583900000001
859,BC-2.2.2,galS,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.5,0.104956268,2.22,0.144092219
860,BC-2.2.2,galR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.43,0.093078759,2.35,0.149224806
861,BC-2.2.2,gadE,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.86,0.12815534,1.88,0.130681818
862,BC-2.2.2,fnr,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.32,0.10353535400000001,1.27,0.071713147
863,BC-2.2.2,fadR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.48,0.089411765,1.71,0.08611111099999999
864,BC-2.2.2,cytR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,3.23,0.11634349,1.89,0.115646259
865,BC-2.2.2,cusR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.9,0.10055865900000001,2.94,0.143274854
866,BC-2.2.2,csgD,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.65,0.188541667,1.7,0.11827957
867,BC-2.2.2,crp,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.66,0.059642147,1.02,0.07266982599999999
868,BC-2.2.2,cbl,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.9,0.181518152,2.18,0.177707676
869,BC-2.2.2,caiF,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.01,0.129310345,1.78,0.09848484800000001
870,BC-2.2.2,cadC,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,2.26,0.141921397,1.51,0.12800519800000001
871,BC-2.2.2,bolA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.26,0.086956522,0.63,0.053459119000000006
872,BC-2.2.2,asnC,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.89,0.11048158599999999,2.22,0.122004357
873,BC-2.2.2,argR,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,0.75,0.061320755,1.34,0.089171975
874,BC-2.2.2,arcA,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.31,0.096505824,0.18,0.021276596000000002
875,BC-2.2.2,araC,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,1.0,0.068518519,2.42,0.121729238
876,BC-2.2.2,ada,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.2,Transcription related,NaN,None,NaN,None,3.49,0.174545455,4.48,0.224413146
877,BC-3.1.2,yebK,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,0.82,0.055658627,1.9,0.118390805
878,BC-3.1.2,sutR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,2.24,0.180887372,3.86,0.210428305
879,BC-3.1.2,ssrS,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,0.3,0.024691357999999997,0.17,0.016393443
880,BC-3.1.2,hepA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,0.73,0.06284153,2.27,0.12039903699999999
881,BC-3.1.2,qseB,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,1.94,0.124645892,2.66,0.17121212100000002
882,BC-3.1.2,nemR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,1.91,0.13442623,3.16,0.19
883,BC-3.1.2,mlrA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,0.7,0.088992974,1.94,0.154054054
884,BC-3.1.2,greA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,NaN,None,NaN,None,0.82,0.057777777999999995,0.92,0.067085954
885,BC-2.3.2,ssrA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,4.25,0.20143884899999998,0.16,0.011019283999999999
886,BC-2.3.2,rpsU,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,0.03,0.002257336,0.12,0.009259259
887,BC-2.3.2,rpsM,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,0.07,0.005747126,0.06,0.011204482
888,BC-2.3.2,rpsF,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,3.82,0.14177693800000002,0.39,0.042929293
889,BC-2.3.2,rplU,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,0.34,0.017391304,0.14,0.012820513
890,BC-2.3.2,pth,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,1.36,0.091858038,1.43,0.099145299
891,BC-2.3.2,infA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,0.92,0.076131687,0.18,0.02283105
892,BC-2.3.2,dsrA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,3.18,0.194029851,0.6,0.056818182
893,BC-2.3.2,dksA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,0.99,0.047493404,0.39,0.030701753999999998
894,BC-2.3.2,typA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,0.85,0.034843206,0.93,0.060307018
895,BC-2.3.2,arfA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.2,translation,NaN,None,NaN,None,2.83,0.159533074,2.21,0.127853881
896,BC-3.1.3.1,hfq,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.1,translation attenuation and efficiency,NaN,None,0.32,0.031358885,0.42,0.022653722
897,BC-3.1.3.1,dksA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.1,translation attenuation and efficiency,NaN,None,0.99,0.047493404,0.39,0.030701753999999998
